2026-03-30 23:15:23,573 - INFO - Pipeline initialized.
2026-03-30 23:18:17,117 - INFO - Loaded fakeAccountData.json: 200 fake accounts.
2026-03-30 23:18:17,224 - INFO - Loaded realAccountData.json: 994 real accounts.
2026-03-30 23:18:17,595 - INFO - Combined dataset: 1194 total accounts.
2026-03-30 23:18:17,598 - INFO - Columns in dataset: ['userFollowerCount', 'userFollowingCount', 'userBiographyLength', 'userMediaCount', 'userHasProfilPic', 'userIsPrivate', 'usernameDigitCount', 'usernameLength', 'isFake', 'label', 'account_id']
2026-03-30 23:29:24,422 - INFO - Found 5000 real images and 4630 fake images.
2026-03-30 23:29:24,817 - INFO - Constructed face_images DataFrame with 9630 records.
2026-03-30 23:32:44,075 - INFO - Assigned profile picture id to accounts.
2026-03-30 23:32:44,194 - INFO - Sample of assigned profile_pic_id:
   account_id label  profile_pic_id
0           1  fake            5913
1           2  fake            5205
2           3  fake            7254
3           4  fake            7007
4           5  fake            6829
2026-03-30 23:35:11,092 - INFO - Table 'accounts': 1194 rows x 4 cols
2026-03-30 23:35:11,117 - INFO - Table 'account_stats': 1194 rows x 4 cols
2026-03-30 23:35:11,122 - INFO - Table 'account_profile': 1194 rows x 6 cols
2026-03-30 23:35:11,125 - INFO - Table 'face_images': 9630 rows x 3 cols
2026-03-30 23:39:03,582 - INFO - CSVs written to 'data/csv/' with total size 241.1 KB
2026-03-31 09:48:59,932 - INFO - Pipeline initialized.
2026-03-31 09:49:00,038 - INFO - Loaded fakeAccountData.json: 200 fake accounts.
2026-03-31 09:49:00,102 - INFO - Loaded realAccountData.json: 994 real accounts.
2026-03-31 09:49:00,115 - INFO - Combined dataset: 1194 total accounts.
2026-03-31 09:49:00,117 - INFO - Columns in dataset: ['userFollowerCount', 'userFollowingCount', 'userBiographyLength', 'userMediaCount', 'userHasProfilPic', 'userIsPrivate', 'usernameDigitCount', 'usernameLength', 'isFake', 'label', 'account_id']
2026-03-31 09:49:00,378 - INFO - Found 5000 real images and 4630 fake images.
2026-03-31 09:49:00,387 - INFO - Constructed face_images DataFrame with 9630 records.
2026-03-31 09:49:00,446 - INFO - Assigned profile picture id to accounts.
2026-03-31 09:49:00,457 - INFO - Sample of assigned profile_pic_id:
   account_id label  profile_pic_id
0           1  fake            5913
1           2  fake            5205
2           3  fake            7254
3           4  fake            7007
4           5  fake            6829
2026-03-31 09:49:00,492 - INFO - Table 'accounts': 1194 rows x 4 cols
2026-03-31 09:49:00,493 - INFO - Table 'account_stats': 1194 rows x 4 cols
2026-03-31 09:49:00,495 - INFO - Table 'account_profile': 1194 rows x 6 cols
2026-03-31 09:49:00,497 - INFO - Table 'face_images': 9630 rows x 3 cols
2026-03-31 09:52:12,419 - INFO - Pipeline initialized.
2026-03-31 09:52:25,919 - INFO - Generating 8436 synthetic accounts to match total images.
2026-03-31 10:28:52,323 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,325 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,326 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,327 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,328 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,329 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,331 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,332 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,334 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,336 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,339 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,341 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,343 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,346 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,348 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,350 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,352 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,355 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,357 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,358 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,360 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,362 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,364 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,365 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,367 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,369 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,371 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,373 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,375 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,376 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,377 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,379 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,381 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,383 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,388 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,390 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,392 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,393 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,395 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,397 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,399 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,400 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,404 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,406 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,410 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,411 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,413 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,415 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,416 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,417 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,419 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,422 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,425 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,426 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,429 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,430 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,432 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,433 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,436 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,438 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,440 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,442 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,444 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,445 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,447 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,449 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,453 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,455 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,458 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,460 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,461 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,463 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,466 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,472 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,474 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,477 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,479 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,481 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,482 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,484 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,485 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,490 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,494 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,497 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,498 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,500 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,502 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,504 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,505 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,507 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,509 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,511 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,512 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,513 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,514 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,516 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,518 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,520 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,523 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,525 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,526 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,527 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,528 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,530 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,531 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,532 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,535 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,539 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,542 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,544 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,545 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,547 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,548 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,549 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,551 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,553 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,555 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,557 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,558 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,561 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,563 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,564 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,566 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,567 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,569 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,572 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,575 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,576 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,579 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,580 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,582 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,583 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,585 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,587 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,589 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,591 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,592 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,594 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,598 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,600 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,602 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,604 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,606 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,608 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,609 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,611 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,612 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,614 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,617 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,622 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,625 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,628 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,629 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,631 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,632 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,634 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,635 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,641 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,643 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,645 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,647 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,648 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,650 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,656 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,660 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,662 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,664 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,666 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,668 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,670 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,672 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,674 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,676 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,678 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,680 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,683 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,684 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,687 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,689 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,691 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,694 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,696 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,699 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,703 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,705 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,708 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,710 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,711 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,712 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,714 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,716 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,722 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,724 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,725 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,727 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,729 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,731 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,732 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,734 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,736 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,738 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,742 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,745 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,746 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,748 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,749 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,751 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,754 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,756 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,757 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,759 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,761 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,762 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,767 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,769 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,771 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,773 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,774 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,776 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,778 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,779 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,781 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,783 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,792 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,794 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,795 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,797 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,802 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,805 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,807 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,809 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,810 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,811 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,813 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,815 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:52,816 - WARNING - Ran out of real images, reusing randomly
